index,ID,stereo,satellite,satellite location,request location,time,area,strips,duration,distance,angle,sun elevation,cloud cover estimate,priority,priority mod,customer type mod,price,waiting time,uncertainty,cloud cover real
8,007,0,0,"[7.384541837202972, -77.2978655540596]","[np.float64(5.887890719177084), np.float64(-74.83241822394581)]",2024-06-13 15:17:40,5.935364699952277,1,4.844900434798017,319.1288974898597,24.694859211785136,59.954410156942274,15.411908290959747,3,3,3,934,2,0.15138888888888888,15.10913051318197
9,0088,1,0,"[7.384541837202972, -77.2978655540596]","[np.float64(9.327999614295983), np.float64(-79.79432138199263)]",2024-06-13 15:17:40,54.893529359276116,1,7.724407069880822,349.4613872580898,26.727387704725537,57.75267135723199,20.79012745902821,3,3,3,1421,14,0.15138888888888888,19.42762745902821
10,007,0,0,"[6.783225216166566, -77.42734545015554]","[np.float64(5.887890719177084), np.float64(-74.83241822394581)]",2024-06-13 15:17:50,5.935364699952277,1,4.844900434798017,303.56703459671337,23.625360881997054,59.98708578193162,17.411908290959747,3,3,3,934,2,0.1517361111111111,18.01885273540419
11,0088,1,0,"[6.783225216166566, -77.42734545015554]","[np.float64(9.327999614295983), np.float64(-79.79432138199263)]",2024-06-13 15:17:50,54.893529359276116,1,7.724407069880822,384.6684292803082,28.99860727958381,57.7884956994287,17.79012745902821,3,3,3,1421,14,0.1517361111111111,17.941863570139322
12,007,0,0,"[6.181906887582868, -77.5566136103872]","[np.float64(5.887890719177084), np.float64(-74.83241822394581)]",2024-06-13 15:18:00,5.935364699952277,1,4.844900434798017,303.00661567702673,23.586512634374152,60.01973408616428,21.411908290959747,3,3,3,934,2,0.15208333333333332,22.02024162429308
13,007,0,0,"[5.5805881321123465, -77.68567686494376]","[np.float64(5.887890719177084), np.float64(-74.83241822394581)]",2024-06-13 15:18:10,5.935364699952277,1,4.844900434798017,317.5240155986944,24.585392867821785,60.05237556020777,16.411908290959747,3,3,3,934,2,0.15243055555555557,16.869199957626414
14,007,0,0,"[4.979270230415472, -77.8145625345819]","[np.float64(5.887890719177084), np.float64(-74.83241822394581)]",2024-06-13 15:18:20,5.935364699952277,1,4.844900434798017,345.2213804154598,26.44745829065556,60.08499654368375,14.411908290959747,3,3,3,934,2,0.1527777777777778,13.342463846515303
15,007,0,0,"[4.377954890039535, -77.94328427967996]","[np.float64(5.887890719177084), np.float64(-74.83241822394581)]",2024-06-13 15:18:30,5.935364699952277,1,4.844900434798017,383.24970220477536,28.9089287471398,60.11759703659222,15.411908290959747,3,3,3,934,2,0.153125,14.952533290959748
16,0010,0,0,"[4.377954890039535, -77.94328427967996]","[np.float64(0.9817362435928193), np.float64(-77.43743689759033)]",2024-06-13 15:18:30,47.586129971058455,1,6.5688159736239005,381.7984531253079,28.817033805193486,54.97686540306588,17.913747815570296,2,2,2,928,4,0.153125,16.535622815570296
17,0071,0,0,"[4.377954890039535, -77.94328427967996]","[np.float64(1.512076687874904), np.float64(-75.65391733294877)]",2024-06-13 15:18:30,792.8322765493778,2,5.632499506110494,407.6406838090022,30.429060585461595,56.65430522170765,21.408229241738645,2,2,2,1321,8,0.153125,21.255104241738646
18,0010,0,0,"[3.7766433916450075, -78.07186259080545]","[np.float64(0.9817362435928193), np.float64(-77.43743689759033)]",2024-06-13 15:18:40,47.586129971058455,1,6.5688159736239005,318.6709911138363,24.663645737314834,55.00800423549197,17.913747815570296,2,2,2,928,4,0.15347222222222223,18.98805337112585
19,0071,0,0,"[3.7766433916450075, -78.07186259080545]","[np.float64(1.512076687874904), np.float64(-75.65391733294877)]",2024-06-13 15:18:40,792.8322765493778,2,5.632499506110494,368.1466006218632,27.944636238464383,56.684880563527216,25.408229241738645,2,2,2,1321,8,0.15347222222222223,25.56170146396087
20,0010,0,0,"[3.17533744277918, -78.20032478871505]","[np.float64(0.9817362435928193), np.float64(-77.43743689759033)]",2024-06-13 15:18:50,47.586129971058455,1,6.5688159736239005,258.227624143484,20.409525027671563,55.03912257735055,15.913747815570296,2,2,2,928,4,0.15381944444444445,15.759928371125852
21,0071,0,0,"[3.17533744277918, -78.20032478871505]","[np.float64(1.512076687874904), np.float64(-75.65391733294877)]",2024-06-13 15:18:50,792.8322765493778,2,5.632499506110494,337.99144435837695,25.966979300281952,56.715435414779265,19.408229241738645,2,2,2,1321,8,0.15381944444444445,19.86968757507198
22,0010,0,0,"[2.574038537545934, -78.32867770359793]","[np.float64(0.9817362435928193), np.float64(-77.43743689759033)]",2024-06-13 15:19:00,47.586129971058455,1,6.5688159736239005,202.8791088287644,16.29538384809143,55.0702238437362,21.913747815570296,2,2,2,928,4,0.15416666666666667,22.376247815570295
23,0071,0,0,"[2.574038537545934, -78.32867770359793]","[np.float64(1.512076687874904), np.float64(-75.65391733294877)]",2024-06-13 15:19:00,792.8322765493778,2,5.632499506110494,319.82470628548,24.74225952955033,56.74596636036922,22.408229241738645,2,2,2,1321,8,0.15416666666666667,21.945729241738647
24,0010,0,0,"[1.9727479566057389, -78.45694865621077]","[np.float64(0.9817362435928193), np.float64(-77.43743689759033)]",2024-06-13 15:19:10,47.586129971058455,1,6.5688159736239005,158.06887388087628,12.831080203468192,55.10130803464892,18.913747815570296,2,2,2,928,4,0.1545138888888889,19.68631726001474
25,0071,0,0,"[1.9727479566057389, -78.45694865621077]","[np.float64(1.512076687874904), np.float64(-75.65391733294877)]",2024-06-13 15:19:10,792.8322765493778,2,5.632499506110494,315.72149258830285,24.46221718661052,56.77648023048625,17.408229241738645,2,2,2,1321,8,0.1545138888888889,18.026284797294203
26,0010,0,0,"[1.37146708734077, -78.5851513069319]","[np.float64(0.9817362435928193), np.float64(-77.43743689759033)]",2024-06-13 15:19:20,47.586129971058455,1,6.5688159736239005,134.75164995943499,10.988203051392214,55.13236831989956,18.913747815570296,2,2,2,928,4,0.15486111111111112,19.22347003779252
27,0071,0,0,"[1.37146708734077, -78.5851513069319]","[np.float64(1.512076687874904), np.float64(-75.65391733294877)]",2024-06-13 15:19:20,792.8322765493778,2,5.632499506110494,326.21042076157715,25.17558157914302,56.806970194941194,24.408229241738645,2,2,2,1321,8,0.15486111111111112,25.02767368618309
28,0010,0,0,"[0.7701975839374666, -78.71331297651803]","[np.float64(0.9817362435928193), np.float64(-77.43743689759033)]",2024-06-13 15:19:30,47.586129971058455,1,6.5688159736239005,143.7914548000725,11.70561765768118,55.16341494477185,14.913747815570296,2,2,2,928,4,0.15520833333333334,14.292914482236963
29,0071,0,0,"[0.7701975839374666, -78.71331297651803]","[np.float64(1.512076687874904), np.float64(-75.65391733294877)]",2024-06-13 15:19:30,792.8322765493778,2,5.632499506110494,349.9809792110991,26.76159746809155,56.837439668828615,24.408229241738645,2,2,2,1321,8,0.15520833333333334,22.856145908405313
30,0010,0,0,"[0.1689407937573647, -78.84144732534746]","[np.float64(0.9817362435928193), np.float64(-77.43743689759033)]",2024-06-13 15:19:40,47.586129971058455,1,6.5688159736239005,180.38467642051182,14.56993787770071,55.19444107907663,21.913747815570296,2,2,2,928,4,0.15555555555555556,21.913747815570296
31,0071,0,0,"[0.1689407937573647, -78.84144732534746]","[np.float64(1.512076687874904), np.float64(-75.65391733294877)]",2024-06-13 15:19:40,792.8322765493778,2,5.632499506110494,384.57602287298647,28.992770947617796,56.86789206724312,18.408229241738645,2,2,2,1321,8,0.15555555555555556,19.34156257507198
32,0010,0,0,"[-0.4323018291162948, -78.96957484398773]","[np.float64(0.9817362435928193), np.float64(-77.43743689759033)]",2024-06-13 15:19:50,47.586129971058455,1,6.5688159736239005,231.82980928998978,18.471830497930668,55.225446722813906,21.913747815570296,2,2,2,928,4,0.15590277777777778,20.666525593348073
33,0010,0,0,"[-1.0335289640024028, -79.09771602300634]","[np.float64(0.9817362435928193), np.float64(-77.43743689759033)]",2024-06-13 15:20:00,47.586129971058455,1,6.5688159736239005,290.3349390007981,22.701999002970947,55.256435291078255,16.913747815570296,2,2,2,928,4,0.15625,15.351247815570296
34,0010,0,0,"[-1.6347389700547328, -79.22588452278163]","[np.float64(0.9817362435928193), np.float64(-77.43743689759033)]",2024-06-13 15:20:10,47.586129971058455,1,6.5688159736239005,352.3994421638381,26.920557240950497,55.287403368775095,18.913747815570296,2,2,2,928,4,0.15659722222222222,18.757150593348076
35,0014,0,0,"[39.104561036183014, -94.1536932557622]","[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",2024-06-13 16:47:40,94.42216678690399,1,3.393825308349669,372.60120614856316,28.23087728736793,65.57724727793938,14.041047221333486,3,3,3,1093,9,0.3388888888888889,13.363269443555708
36,0014,0,0,"[38.50660188001049, -94.3379171180558]","[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",2024-06-13 16:47:50,94.42216678690399,1,3.393825308349669,306.04742815065595,23.79702506202799,65.607764563151,14.041047221333486,3,3,3,1093,9,0.3392361111111111,13.362574999111263
37,0014,0,0,"[37.90847879929789, -94.5197913952749]","[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",2024-06-13 16:48:00,94.42216678690399,1,3.393825308349669,240.4984524686557,19.113224557245122,65.63826818798428,15.041047221333486,3,3,3,1093,9,0.33958333333333335,15.38063055466682
38,0014,0,0,"[37.31020203932896, -94.69939804968955]","[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",2024-06-13 16:48:10,94.42216678690399,1,3.393825308349669,177.07581277406123,14.313753956879971,65.66875132225005,9.041047221333486,3,3,3,1093,9,0.33993055555555557,5.64174166577793
39,0014,0,0,"[36.7117750151983, -94.87682587375897]","[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",2024-06-13 16:48:20,94.42216678690399,1,3.393825308349669,119.2233848472944,9.747784678005802,65.69922762632665,14.041047221333486,3,3,3,1093,9,0.3402777777777778,11.999380554666818
40,0014,0,0,"[36.11320797218964, -95.05214999956402]","[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",2024-06-13 16:48:30,94.42216678690399,1,3.393825308349669,80.09465152198398,6.583389059132923,65.7296902700249,10.041047221333486,3,3,3,1093,9,0.340625,10.381672221333485
41,0014,0,0,"[35.514500910303006, -95.22545238937477]","[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",2024-06-13 16:48:40,94.42216678690399,1,3.393825308349669,89.21257405717083,7.32510741056287,65.76013242315564,15.041047221333486,3,3,3,1093,9,0.34097222222222223,12.313269443555708
42,0014,0,0,"[34.91566407482214, -95.39680817527204]","[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",2024-06-13 16:48:50,94.42216678690399,1,3.393825308349669,137.27980176729614,11.18920325611189,65.79056091590805,8.041047221333486,3,3,3,1093,9,0.34131944444444445,5.3104916657779295
43,0014,0,0,"[34.31669746574704, -95.5662788289584]","[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",2024-06-13 16:49:00,94.42216678690399,1,3.393825308349669,197.67723990131546,15.898941574142013,65.82098257847129,12.041047221333486,3,3,3,1093,9,0.3416666666666667,13.407713888000153
44,0014,0,0,"[33.717611328361464, -95.7339394825147]","[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",2024-06-13 16:49:10,94.42216678690399,1,3.393825308349669,262.0126148015778,20.68351712794501,65.85138375046701,10.041047221333486,3,3,3,1093,9,0.3420138888888889,6.620908332444596
45,0069,0,0,"[33.717611328361464, -95.7339394825147]","[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",2024-06-13 16:49:10,39.63137397479132,1,2.852926511931903,378.2850850075754,28.593890237038995,66.43673779252627,16.78644840980711,1,1,1,862,8,0.3420138888888889,17.81249007647378
46,0014,0,0,"[33.11840566266542, -95.8998447774543]","[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",2024-06-13 16:49:20,94.42216678690399,1,3.393825308349669,327.97757126809677,25.29495724112721,65.8817712620844,14.041047221333486,3,3,3,1093,9,0.3423611111111111,13.356324999111264
47,0069,0,0,"[33.11840566266542, -95.8998447774543]","[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",2024-06-13 16:49:20,39.63137397479132,1,2.852926511931903,311.7767829543214,24.191813230404932,66.47178349315762,21.78644840980711,1,1,1,862,8,0.3423611111111111,21.444087298696
48,0014,0,0,"[32.51908729884806, -96.0640698458581]","[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",2024-06-13 16:49:30,94.42216678690399,1,3.393825308349669,394.7562457459598,29.63178320256153,65.91214511332345,10.041047221333486,3,3,3,1093,9,0.34270833333333334,8.670213888000152
49,0069,0,0,"[32.51908729884806, -96.0640698458581]","[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",2024-06-13 16:49:30,39.63137397479132,1,2.852926511931903,246.27911023836506,19.538198126607455,66.50682236359978,12.786448409807111,1,1,1,862,8,0.34270833333333334,15.87082340980711
50,0069,0,0,"[31.919663067098575, -96.22666932923943]","[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",2024-06-13 16:49:40,39.63137397479132,1,2.852926511931903,182.88284170618383,14.762961529477403,66.54185440385277,15.786448409807111,1,1,1,862,8,0.34305555555555556,13.728115076473777
51,0069,0,0,"[31.320136382511535, -96.38769786911165]","[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",2024-06-13 16:49:50,39.63137397479132,1,2.852926511931903,124.83293118724971,10.197010867770926,66.5768796139166,18.78644840980711,1,1,1,862,8,0.3434027777777778,17.412837298696
52,0069,0,0,"[30.720507245086946, -96.5472169371773]","[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",2024-06-13 16:50:00,39.63137397479132,1,2.852926511931903,84.05310613002506,6.905685723221639,66.61190482398042,15.786448409807111,1,1,1,862,8,0.34375,16.47394840980711
53,0069,0,0,"[30.12078590010856, -96.70527434476055]","[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",2024-06-13 16:50:10,39.63137397479132,1,2.852926511931903,88.83457274792536,7.2944052874106715,66.64692320385508,18.78644840980711,1,1,1,862,8,0.3440972222222222,21.539226187584887
54,0069,0,0,"[29.520972347576382, -96.86192473337479]","[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",2024-06-13 16:50:20,39.63137397479132,1,2.852926511931903,134.40021241220964,10.960240272044814,66.68193475354056,17.78644840980711,1,1,1,862,8,0.34444444444444444,14.686448409807111
55,0069,0,0,"[28.92107000258499, -97.01722274453337]","[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",2024-06-13 16:50:30,39.63137397479132,1,2.852926511931903,193.85741088983053,15.60682602952563,66.71693947303689,21.78644840980711,1,1,1,862,8,0.34479166666666666,22.476031743140446
56,0069,0,0,"[28.321082280228975, -97.17120935937132]","[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",2024-06-13 16:50:40,39.63137397479132,1,2.852926511931903,257.7669125342609,20.376107575353043,66.7519441925332,20.78644840980711,1,1,1,862,8,0.3451388888888889,19.060753965362668
57,0069,0,0,"[27.721016010697507, -97.32392555902364]","[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",2024-06-13 16:50:50,39.63137397479132,1,2.852926511931903,323.5006783633352,24.992076432893867,66.78694208184034,15.786448409807111,1,1,1,862,8,0.3454861111111111,15.786448409807111
58,0069,0,0,"[27.12087119399058, -97.47543281519285]","[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",2024-06-13 16:51:00,39.63137397479132,1,2.852926511931903,390.13812604053345,29.34289576426512,66.82193314095832,21.78644840980711,1,1,1,862,8,0.3458333333333333,20.403115076473778
59,0053,0,1,"[-29.856266333932307, -71.97679302078284]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2024-06-13 14:33:10,337.4921743119136,1,7.598993449829055,356.38085698868696,27.18127301578013,25.338772386696704,15.910068766349198,3,3,3,812,4,0.058680555555555555,15.323263210793643
60,0053,0,1,"[-30.455478829817526, -72.13317703201945]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2024-06-13 14:33:20,337.4921743119136,1,7.598993449829055,291.9967506149538,22.818661210038535,25.3582708692298,23.910068766349198,3,3,3,812,4,0.059027777777777776,24.441318766349198
61,0053,0,1,"[-31.054575212486853, -72.29097489241424]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2024-06-13 14:33:30,337.4921743119136,1,7.598993449829055,229.86428767282626,18.325725265013528,25.377752276289968,23.910068766349198,3,3,3,812,4,0.059375,23.435068766349197
62,0053,0,1,"[-31.65355206684571, -72.45023441329144]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2024-06-13 14:33:40,337.4921743119136,1,7.598993449829055,172.43046364638386,13.953107878536912,25.397214900329917,21.910068766349198,3,3,3,812,4,0.059722222222222225,21.611457655238087
63,0053,0,1,"[-32.2524059777995, -72.6110238965427]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2024-06-13 14:33:50,337.4921743119136,1,7.598993449829055,126.27303335123798,10.312135931832902,25.41665874134965,22.910068766349198,3,3,3,812,4,0.060069444444444446,22.78992987746031
64,0053,0,1,"[-32.851130115159066, -72.77339115349224]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2024-06-13 14:34:00,337.4921743119136,1,7.598993449829055,107.11644900420335,8.77416326630934,25.43608550689646,19.910068766349198,3,3,3,812,4,0.06041666666666667,19.30590209968253
65,0053,0,1,"[-33.44972106382981, -72.93739765584259]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2024-06-13 14:34:10,337.4921743119136,1,7.598993449829055,127.74174124103703,10.429461158208621,25.45549178187576,17.910068766349198,3,3,3,812,4,0.06076388888888889,17.84930487746031
66,0053,0,1,"[-34.04817540871716, -73.1030980451071]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2024-06-13 14:34:20,337.4921743119136,1,7.598993449829055,174.57177267033148,14.119492427281472,25.47488098138213,22.910068766349198,3,3,3,812,4,0.06111111111111111,23.15451321079364
67,0053,0,1,"[-34.64648631963193, -73.27055379298831]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2024-06-13 14:34:30,337.4921743119136,1,7.598993449829055,232.25918971602496,18.503715067335712,25.49425139786829,20.910068766349198,3,3,3,812,4,0.06145833333333333,20.787152099682533
68,0053,0,1,"[-35.24465379657414, -73.43984003156707]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2024-06-13 14:34:40,337.4921743119136,1,7.598993449829055,294.48927074927514,22.993266429686702,25.51360473888152,18.910068766349198,3,3,3,812,4,0.06180555555555556,19.28090209968253
69,0053,0,1,"[-35.84266759426002, -73.61101823254593]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2024-06-13 14:34:50,337.4921743119136,1,7.598993449829055,358.90407845715174,27.345873935148624,25.53293758932724,15.910068766349198,3,3,3,812,4,0.06215277777777778,16.469443766349197
70,0030,0,1,"[47.71031593754852, -77.55098553451111]","[np.float64(45.14600795418758), np.float64(-74.22434035818429)]",2024-06-13 15:50:20,52.359196379549566,1,2.048976268743296,382.4313159064007,28.85712746085319,64.24352989908934,21.78644840980711,2,2,2,1433,10,0.21944444444444444,19.81144840980711
71,0030,0,1,"[47.11465514003171, -77.78045940005603]","[np.float64(45.14600795418758), np.float64(-74.22434035818429)]",2024-06-13 15:50:30,52.359196379549566,1,2.048976268743296,350.6719375958408,26.807058045865414,64.26135669282307,17.78644840980711,2,2,2,1433,10,0.21979166666666666,19.105198409807112
72,0030,0,1,"[46.51870064438059, -78.00578051058558]","[np.float64(45.14600795418758), np.float64(-74.22434035818429)]",2024-06-13 15:50:40,52.359196379549566,1,2.048976268743296,330.2988969686875,25.45141231630175,64.27915616580012,19.78644840980711,2,2,2,1433,10,0.22013888888888888,21.107281743140444
73,0030,0,1,"[45.922466110973495, -78.22710596045067]","[np.float64(45.14600795418758), np.float64(-74.22434035818429)]",2024-06-13 15:50:50,52.359196379549566,1,2.048976268743296,323.4696308814045,24.989970694526537,64.29692148783133,22.78644840980711,2,2,2,1433,10,0.2204861111111111,24.10936507647378
74,0030,0,1,"[45.32596178509419, -78.44460650438056]","[np.float64(45.14600795418758), np.float64(-74.22434035818429)]",2024-06-13 15:51:00,52.359196379549566,1,2.048976268743296,331.0236310195923,25.50017563064439,64.31465265891667,15.786448409807111,2,2,2,1433,10,0.22083333333333333,13.79894840980711
75,0030,0,1,"[44.729204742215586, -78.65844606691532]","[np.float64(45.14600795418758), np.float64(-74.22434035818429)]",2024-06-13 15:51:10,52.359196379549566,1,2.048976268743296,352.03659921427106,26.8967369066261,64.33235650924534,16.78644840980711,2,2,2,1433,10,0.22118055555555555,15.459365076473777
76,0030,0,1,"[44.13219839743228, -78.86876125183835]","[np.float64(45.14600795418758), np.float64(-74.22434035818429)]",2024-06-13 15:51:20,52.359196379549566,1,2.048976268743296,384.30615857944326,28.975722712242508,64.35002620862817,15.786448409807111,2,2,2,1433,10,0.22152777777777777,13.571170632029332
77,0037,0,1,"[32.75366331570298, -82.34962372836277]","[np.float64(29.7478931171751), np.float64(-80.98193319510803)]",2024-06-13 15:54:30,536.8164577798498,1,2.7952646307504545,358.61253038286577,27.326879869245747,68.9653421251567,13.041047221333486,4,4,3,1045,13,0.228125,10.987922221333486
78,0037,0,1,"[32.153395555591, -82.51203196644734]","[np.float64(29.7478931171751), np.float64(-80.98193319510803)]",2024-06-13 15:54:40,536.8164577798498,1,2.7952646307504545,304.6792770696177,23.702393322895954,69.00062688240898,15.041047221333486,4,4,3,1045,13,0.22847222222222222,15.269519443555708
79,0037,0,1,"[31.553021927546876, -82.67286243083363]","[np.float64(29.7478931171751), np.float64(-80.98193319510803)]",2024-06-13 15:54:50,536.8164577798498,1,2.7952646307504545,257.7767056465836,20.376818063860135,69.0359048094721,20.041047221333486,4,4,3,1045,13,0.22881944444444444,18.896949999111264
80,0037,0,1,"[30.95254926175979, -82.83216293284583]","[np.float64(29.7478931171751), np.float64(-80.98193319510803)]",2024-06-13 15:55:00,536.8164577798498,1,2.7952646307504545,222.39785624880193,17.768472720800887,69.07117590634604,17.041047221333486,4,4,3,1045,13,0.22916666666666666,15.43688055466682
81,0037,0,1,"[30.35198438841891, -82.98999494418649]","[np.float64(29.7478931171751), np.float64(-80.98193319510803)]",2024-06-13 15:55:10,536.8164577798498,1,2.7952646307504545,204.61047810865432,16.426981199488843,69.10644017303082,17.041047221333486,4,4,3,1045,13,0.22951388888888888,17.041047221333486
82,0037,0,1,"[29.75132730752423, -83.14640627617979]","[np.float64(29.7478931171751), np.float64(-80.98193319510803)]",2024-06-13 15:55:20,536.8164577798498,1,2.7952646307504545,208.9551204660073,16.756421412782593,69.1417044397156,18.041047221333486,4,4,3,1045,13,0.2298611111111111,19.420213888000152
83,0037,0,1,"[29.150581434170345, -83.30145157033907]","[np.float64(29.7478931171751), np.float64(-80.98193319510803)]",2024-06-13 15:55:30,536.8164577798498,1,2.7952646307504545,234.20323735546737,18.647925769098997,69.17695504602203,16.041047221333486,4,4,3,1045,13,0.23020833333333332,14.659797221333486
84,0037,0,1,"[28.549751890999126, -83.45517180779937]","[np.float64(29.7478931171751), np.float64(-80.98193319510803)]",2024-06-13 15:55:40,536.8164577798498,1,2.7952646307504545,274.64813321356496,21.591013515096982,69.21220565232846,14.041047221333486,4,4,3,1045,13,0.23055555555555557,11.966047221333486
85,0037,0,1,"[27.94884209310516, -83.60762163007406]","[np.float64(29.7478931171751), np.float64(-80.98193319510803)]",2024-06-13 15:55:50,536.8164577798498,1,2.7952646307504545,324.65920413215173,25.07059972159607,69.24744942844573,16.041047221333486,4,4,3,1045,13,0.2309027777777778,16.041047221333486
86,0037,0,1,"[27.34785545558303, -83.75884201829814]","[np.float64(29.7478931171751), np.float64(-80.98193319510803)]",2024-06-13 15:56:00,536.8164577798498,1,2.7952646307504545,380.48210203046506,28.73354026898181,69.28268637437382,11.041047221333486,4,4,3,1045,13,0.23125,10.578547221333485
87,0022,0,1,"[29.81778846324304, -107.80094397220294]","[np.float64(26.87769369263977), np.float64(-105.8612376757188)]",2024-06-13 17:34:00,244.98110826577877,1,2.853785472787905,378.0156809174033,28.576740365643413,69.40442083595097,14.415587340180847,4,4,3,1166,12,0.4354166666666667,16.59267067351418
88,0022,0,1,"[29.217052835172908, -107.9561327003348]","[np.float64(26.87769369263977), np.float64(-105.8612376757188)]",2024-06-13 17:34:10,244.98110826577877,1,2.853785472787905,331.53953434868737,25.5348637883748,69.44141997068493,11.415587340180847,4,4,3,1166,12,0.4357638888888889,15.337462340180847
89,0022,0,1,"[28.61623182973815, -108.10999637176768]","[np.float64(26.87769369263977), np.float64(-105.8612376757188)]",2024-06-13 17:34:20,244.98110826577877,1,2.853785472787905,293.82996189748593,22.94712448978862,69.47841910541888,12.415587340180847,4,4,3,1166,12,0.4361111111111111,15.904476229069736
