index,ID,stereo,satellite,satellite location,request location,time,area,strips,duration,distance,angle,sun elevation,cloud cover estimate,priority,priority mod,customer type mod,price,waiting time,uncertainty,cloud cover real
210,0010,0,0,"[41.416296617381775, -4.081155422958978]","[np.float64(42.38827091628898), np.float64(-8.49349688780998)]",2025-12-20 10:44:40,558.5442744959782,1,3.1095504602550132,380.77435089879964,28.75208857560837,19.74239200344964,15.06439963817758,1,1,1,1150,4,0.13472222222222222,14.794955193733136
211,0010,0,0,"[40.81888729143744, -4.275000460472172]","[np.float64(42.38827091628898), np.float64(-8.49349688780998)]",2025-12-20 10:44:50,558.5442744959782,1,3.1095504602550132,391.7032526415984,29.44098712435276,19.755840645925396,19.06439963817758,1,1,1,1150,4,0.13506944444444444,18.118913527066468
212,0201,0,0,"[40.81888729143744, -4.275000460472172]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2025-12-20 10:44:50,962.7190168905337,2,2.4770214992368285,345.8330962879271,26.487928854791654,25.061992630960276,23.188019994719667,3,3,3,831,5,0.13506944444444444,24.13350610583078
213,0201,0,0,"[40.22129355038551, -4.46612580203523]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2025-12-20 10:45:00,962.7190168905337,2,2.4770214992368285,277.56005241721925,21.798566306727857,25.0751065941667,21.188019994719667,3,3,3,831,5,0.13541666666666666,20.240103328053
214,0243,0,0,"[40.22129355038551, -4.46612580203523]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2025-12-20 10:45:00,247.7379327933208,1,2.3760576094088206,381.5638275732177,28.802161759730225,26.132534283353273,19.686180470109115,1,1,1,1153,13,0.13541666666666666,18.738263803442447
215,0201,0,0,"[39.623515394226, -4.6546351811461735]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2025-12-20 10:45:10,962.7190168905337,2,2.4770214992368285,209.36447308509563,16.78740295083854,25.088200066805616,23.188019994719667,3,3,3,831,5,0.13576388888888888,22.373436661386336
216,0243,0,0,"[39.623515394226, -4.6546351811461735]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2025-12-20 10:45:10,247.7379327933208,1,2.3760576094088206,315.4551348976996,24.443995111274944,26.145627755992187,19.686180470109115,1,1,1,1153,13,0.13576388888888888,18.600069358998002
217,0201,0,0,"[39.02556648333723, -4.840626781774322]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2025-12-20 10:45:20,962.7190168905337,2,2.4770214992368285,141.36082956487658,11.51307488797147,25.10127304887702,14.188019994719667,3,3,3,831,5,0.1361111111111111,13.099131105830779
218,0243,0,0,"[39.02556648333723, -4.840626781774322]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2025-12-20 10:45:20,247.7379327933208,1,2.3760576094088206,250.5927398453909,19.853872614111634,26.1586990305163,14.686180470109115,1,1,1,1153,13,0.1361111111111111,15.638958247886892
219,0201,0,0,"[38.427453647908386, -5.024194519020761]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2025-12-20 10:45:30,962.7190168905337,2,2.4770214992368285,74.08060162390801,6.092930828238781,25.114323832833623,14.188019994719667,3,3,3,831,5,0.13645833333333332,13.642186661386335
220,0243,0,0,"[38.427453647908386, -5.024194519020761]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2025-12-20 10:45:30,247.7379327933208,1,2.3760576094088206,188.26930819711652,15.177984553431116,26.17174810692561,18.686180470109115,1,1,1,1153,13,0.13645833333333332,17.867430470109113
221,0201,0,0,"[37.82918030303404, -5.205428466005172]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2025-12-20 10:45:40,962.7190168905337,2,2.4770214992368285,18.67531509316684,1.541438862774454,25.127354126222713,14.188019994719667,3,3,3,831,5,0.13680555555555557,14.461631105830778
222,0243,0,0,"[37.82918030303404, -5.205428466005172]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2025-12-20 10:45:40,247.7379327933208,1,2.3760576094088206,132.12768665312808,10.77929544867241,26.184778400314702,17.686180470109115,1,1,1,1153,13,0.13680555555555557,16.59173602566467
223,0201,0,0,"[37.23075327890337, -5.384415280752648]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2025-12-20 10:45:50,962.7190168905337,2,2.4770214992368285,67.56950812468611,5.560927522020489,25.140363929044295,22.188019994719667,3,3,3,831,5,0.1371527777777778,23.010936661386335
224,0243,0,0,"[37.23075327890337, -5.384415280752648]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2025-12-20 10:45:50,247.7379327933208,1,2.3760576094088206,93.9897403598823,7.712749642294538,26.197784788041698,11.686180470109115,1,1,1,1153,13,0.1371527777777778,12.920555470109115
225,0201,0,0,"[36.63217940570555, -5.561236498646409]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2025-12-20 10:46:00,962.7190168905337,2,2.4770214992368285,134.6801668622156,10.982515795247531,25.15335324129837,22.188019994719667,3,3,3,831,5,0.1375,22.463019994719666
226,0243,0,0,"[36.63217940570555, -5.561236498646409]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2025-12-20 10:46:00,247.7379327933208,1,2.3760576094088206,97.84923996793607,8.02541170912639,26.210770685201183,13.686180470109115,1,1,1,1153,13,0.1375,14.511180470109114
227,0201,0,0,"[36.03346551362974, -5.735972374409198]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2025-12-20 10:46:10,962.7190168905337,2,2.4770214992368285,202.65299023511673,16.278184013285912,25.16632206298493,17.188019994719667,3,3,3,831,5,0.13784722222222223,17.32586721694189
228,0243,0,0,"[36.03346551362974, -5.735972374409198]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2025-12-20 10:46:10,247.7379327933208,1,2.3760576094088206,140.28186911418905,11.427519867344074,26.22373609179316,19.686180470109115,1,1,1,1153,13,0.13784722222222223,20.788958247886892
229,0201,0,0,"[35.43461501777054, -5.9086976132350655]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2025-12-20 10:46:20,962.7190168905337,2,2.4770214992368285,270.8400400136436,21.3186840386617,25.17926868655669,22.188019994719667,3,3,3,831,5,0.13819444444444445,21.63524221694189
230,0243,0,0,"[35.43461501777054, -5.9086976132350655]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2025-12-20 10:46:20,247.7379327933208,1,2.3760576094088206,197.85782686756244,15.912730832067657,26.236677592723044,14.686180470109115,1,1,1,1153,13,0.13819444444444445,15.79173602566467
231,0201,0,0,"[34.83563816341168, -6.079485639657588]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2025-12-20 10:46:30,962.7190168905337,2,2.4770214992368285,339.11188777624625,26.04170005843003,25.19219481956094,23.188019994719667,3,3,3,831,5,0.13854166666666667,23.742186661386334
232,0243,0,0,"[34.83563816341168, -6.079485639657588]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2025-12-20 10:46:30,247.7379327933208,1,2.3760576094088206,260.7306818300201,20.59082918137994,26.249600310632708,15.686180470109115,1,1,1,1153,13,0.13854166666666667,14.854930470109114
233,0201,0,0,"[34.236534950553185, -6.248406463115758]","[np.float64(37.76131249306622), np.float64(-5.011013629053059)]",2025-12-20 10:46:40,962.7190168905337,2,2.4770214992368285,407.4264147046938,30.415906682845485,25.205100461997677,16.188019994719667,3,3,3,831,5,0.1388888888888889,16.326908883608557
234,0243,0,0,"[34.236534950553185, -6.248406463115758]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2025-12-20 10:46:40,247.7379327933208,1,2.3760576094088206,325.848885148476,25.1511300188442,26.26250083042757,19.686180470109115,1,1,1,1153,13,0.1388888888888889,20.936180470109115
235,0243,0,0,"[33.63731220938421, -6.415526251067162]","[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",2025-12-20 10:46:50,247.7379327933208,1,2.3760576094088206,392.0951859927884,29.465521187437158,26.27537915210763,15.686180470109115,1,1,1,1153,13,0.13923611111111112,14.711527692331337
236,0111,0,0,"[-3.182782775861317, -39.5988925622681]","[np.float64(-4.793908467388751), np.float64(-42.76470313767426)]",2025-12-20 12:35:50,921.7825213289591,2,7.835665009404557,394.21626487216344,29.598089638566158,52.95259882365461,16.191699043940766,4,4,3,872,12,0.3663194444444444,18.023296266162987
237,0111,0,0,"[-3.7839820030213627, -39.727112288462166]","[np.float64(-4.793908467388751), np.float64(-42.76470313767426)]",2025-12-20 12:36:00,921.7825213289591,2,7.835665009404557,355.0424319893635,27.093763871876828,52.987210807273655,20.191699043940766,4,4,3,872,12,0.36666666666666664,18.7250323772741
238,0111,0,0,"[-4.385157324519314, -39.855451542966705]","[np.float64(-4.793908467388751), np.float64(-42.76470313767426)]",2025-12-20 12:36:10,921.7825213289591,2,7.835665009404557,325.64375215675506,25.137252000946955,53.02181254560894,16.191699043940766,4,4,3,872,12,0.36701388888888886,15.824685155051876
239,0111,0,0,"[-4.986307459694701, -39.98393081634923]","[np.float64(-4.793908467388751), np.float64(-42.76470313767426)]",2025-12-20 12:36:20,921.7825213289591,2,7.835665009404557,308.8242547506959,23.988668089502667,53.05640403866047,21.191699043940766,4,4,3,872,12,0.36736111111111114,19.72225459949632
240,0111,0,0,"[-5.587430701000231, -40.11256376898808]","[np.float64(-4.793908467388751), np.float64(-42.76470313767426)]",2025-12-20 12:36:30,921.7825213289591,2,7.835665009404557,306.6611439825977,23.839429609549704,53.09098528642824,21.191699043940766,4,4,3,872,12,0.36770833333333336,18.985449043940765
241,0111,0,0,"[-6.188525767775434, -40.24137430654535]","[np.float64(-4.793908467388751), np.float64(-42.76470313767426)]",2025-12-20 12:36:40,921.7825213289591,2,7.835665009404557,319.4515125818932,24.716841085975158,53.125556288912264,14.191699043940766,4,4,3,872,12,0.3680555555555556,14.191699043940766
242,0111,0,0,"[-6.789590952473018, -40.37037950449397]","[np.float64(-4.793908467388751), np.float64(-42.76470313767426)]",2025-12-20 12:36:50,921.7825213289591,2,7.835665009404557,345.5386988203684,26.46845533999415,53.16011363101794,13.191699043940766,4,4,3,872,12,0.3684027777777778,14.665310155051877
243,0111,0,0,"[-7.390624974432515, -40.499603268496024]","[np.float64(-4.793908467388751), np.float64(-42.76470313767426)]",2025-12-20 12:37:00,921.7825213289591,2,7.835665009404557,382.2090435689546,28.84304939660411,53.19466072783987,20.191699043940766,4,4,3,872,12,0.36875,19.822949043940767
244,0136,0,0,"[-19.402344205431387, -43.162540346627665]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2025-12-20 12:40:20,904.0518045168965,2,6.5952788947026795,351.4597294510336,26.85884520000011,59.868117546968335,25.809800826651205,3,3,3,1044,5,0.37569444444444444,26.18549527109565
245,0136,0,0,"[-20.00235071080762, -43.30143224339988]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2025-12-20 12:40:30,904.0518045168965,2,6.5952788947026795,283.8721203745694,22.246408944894096,59.906182191212814,16.809800826651205,3,3,3,1044,5,0.37604166666666666,14.929592493317871
246,0136,0,0,"[-20.602287206744858, -43.44106521569703]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2025-12-20 12:40:40,904.0518045168965,2,6.5952788947026795,216.71691416616258,17.34213364880994,59.9442468354573,22.809800826651205,3,3,3,1044,5,0.3763888888888889,23.93896749331787
247,0136,0,0,"[-21.202153693243105, -43.5814699993704]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2025-12-20 12:40:50,904.0518045168965,2,6.5952788947026795,150.56932967529585,12.241103079724509,59.98231147970178,23.809800826651205,3,3,3,1044,5,0.3767361111111111,23.433064715540095
248,0136,0,0,"[-21.801945047660485, -43.722677330271246]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2025-12-20 12:41:00,904.0518045168965,2,6.5952788947026795,87.732303698042,7.204852506566028,60.02037612394626,24.809800826651205,3,3,3,1044,5,0.3770833333333333,27.44938415998454
249,0136,0,0,"[-22.40166126999699, -43.86471794425083]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2025-12-20 12:41:10,904.0518045168965,2,6.5952788947026795,45.192653753533186,3.7257890029323284,60.05844076819074,25.809800826651205,3,3,3,1044,5,0.37743055555555555,22.412925826651204
250,0136,0,0,"[-23.001300652705336, -44.00762940734959]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2025-12-20 12:41:20,904.0518045168965,2,6.5952788947026795,75.5393269021139,6.211978027932382,60.09651224262439,20.809800826651205,3,3,3,1044,5,0.37777777777777777,18.54313415998454
251,0136,0,0,"[-23.60085807314364, -44.151439040324206]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2025-12-20 12:41:30,904.0518045168965,2,6.5952788947026795,136.7005467878411,11.14317414861067,60.13457688686887,21.809800826651205,3,3,3,1044,5,0.378125,24.834800826651204
252,0136,0,0,"[-24.20033182376461, -44.29618440921512]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2025-12-20 12:41:40,904.0518045168965,2,6.5952788947026795,202.4441119215222,16.26229288998212,60.17264153111336,23.809800826651205,3,3,3,1044,5,0.3784722222222222,25.702161937762316
253,0136,0,0,"[-24.79972190456825, -44.44190308006276]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2025-12-20 12:41:50,904.0518045168965,2,6.5952788947026795,269.4341542441201,21.2178877966289,60.21071300554701,16.809800826651205,3,3,3,1044,5,0.37881944444444443,20.219175826651206
254,0136,0,0,"[-25.39902319291268, -44.58862578871839]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2025-12-20 12:42:00,904.0518045168965,2,6.5952788947026795,336.9257033739546,25.895818378110604,60.24878447998066,16.809800826651205,3,3,3,1044,5,0.37916666666666665,15.29313415998454
255,0136,0,0,"[-25.998232273703312, -44.73639693141161]","[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",2025-12-20 12:42:10,904.0518045168965,2,6.5952788947026795,404.6663074432291,30.246147583978352,60.286849124225135,24.809800826651205,3,3,3,1044,5,0.3795138888888889,25.568828604428983
256,0055,1,0,"[-19.567269368225098, -67.89781770882955]","[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",2025-12-20 14:19:10,738.9748240893007,1,2.0653552069419545,383.7884393452345,28.94300091408782,62.7419196402512,17.813479875872304,2,2,2,891,12,0.5815972222222222,13.742299320316748
256,0055,1,0,"[-19.567269368225098, -67.89781770882955]","[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",2025-12-20 14:19:10,738.9748240893007,1,2.0653552069419545,383.7884393452345,28.94300091408782,62.7419196402512,17.813479875872304,2,2,2,891,12,0.5815972222222222,13.742299320316748
257,0055,1,0,"[-20.167257090581113, -68.0369076810877]","[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",2025-12-20 14:19:20,738.9748240893007,1,2.0653552069419545,363.6252816625369,27.652548704526765,62.78010722790074,19.813479875872304,2,2,2,891,12,0.5819444444444445,24.46903543142786
257,0055,1,0,"[-20.167257090581113, -68.0369076810877]","[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",2025-12-20 14:19:20,738.9748240893007,1,2.0653552069419545,363.6252816625369,27.652548704526765,62.78010722790074,19.813479875872304,2,2,2,891,12,0.5819444444444445,24.46903543142786
258,0055,1,0,"[-20.767173095950845, -68.17674897415453]","[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",2025-12-20 14:19:30,738.9748240893007,1,2.0653552069419545,355.590567207048,27.12961871255563,62.81829481555028,19.813479875872304,2,2,2,891,12,0.5822916666666667,17.484313209205638
258,0055,1,0,"[-20.767173095950845, -68.17674897415453]","[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",2025-12-20 14:19:30,738.9748240893007,1,2.0653552069419545,355.590567207048,27.12961871255563,62.81829481555028,19.813479875872304,2,2,2,891,12,0.5822916666666667,17.484313209205638
259,0055,1,0,"[-21.36701909188158, -68.31736890878676]","[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",2025-12-20 14:19:40,738.9748240893007,1,2.0653552069419545,360.49316395649714,27.4492867976783,62.85648240319983,23.813479875872304,2,2,2,891,12,0.5826388888888889,28.474590986983415
259,0055,1,0,"[-21.36701909188158, -68.31736890878676]","[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",2025-12-20 14:19:40,738.9748240893007,1,2.0653552069419545,360.49316395649714,27.4492867976783,62.85648240319983,23.813479875872304,2,2,2,891,12,0.5826388888888889,28.474590986983415
260,0055,1,0,"[-21.96678995573145, -68.45880846611938]","[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",2025-12-20 14:19:50,738.9748240893007,1,2.0653552069419545,377.8283872054976,28.56481422477066,62.894669990849366,20.813479875872304,2,2,2,891,12,0.5829861111111111,16.149590986983416
260,0055,1,0,"[-21.96678995573145, -68.45880846611938]","[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",2025-12-20 14:19:50,738.9748240893007,1,2.0653552069419545,377.8283872054976,28.56481422477066,62.894669990849366,20.813479875872304,2,2,2,891,12,0.5829861111111111,16.149590986983416
261,0055,1,0,"[-22.566483979953155, -68.60108130653074]","[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",2025-12-20 14:20:00,738.9748240893007,1,2.0653552069419545,406.0027675464175,30.32841943035218,62.932857578498904,15.813479875872304,2,2,2,891,12,0.5833333333333334,21.063479875872304
261,0055,1,0,"[-22.566483979953155, -68.60108130653074]","[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",2025-12-20 14:20:00,738.9748240893007,1,2.0653552069419545,406.0027675464175,30.32841943035218,62.932857578498904,15.813479875872304,2,2,2,891,12,0.5833333333333334,21.063479875872304
262,0023,0,0,"[-29.75593085502482, -70.38725773675912]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2025-12-20 14:22:00,383.58526495773083,1,4.448552817828192,385.2857845234164,29.037582149860746,57.396893633555194,22.315319400482853,1,1,1,1278,7,0.5875,21.140319400482852
263,0039,0,0,"[-29.75593085502482, -70.38725773675912]","[np.float64(-33.13217557972659), np.float64(-68.94243257995237)]",2025-12-20 14:22:00,948.451775170079,2,5.382646537200879,399.64549171610963,29.935835481449647,59.62399975584291,22.311640351261754,4,4,3,1292,12,0.5875,16.436640351261754
264,0023,0,0,"[-30.35438861500675, -70.5439012951842]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2025-12-20 14:22:10,383.58526495773083,1,4.448552817828192,317.37791755742984,24.575418236778717,57.4314680511338,17.315319400482853,1,1,1,1278,7,0.5878472222222222,18.4910138449273
265,0039,0,0,"[-30.35438861500675, -70.5439012951842]","[np.float64(-33.13217557972659), np.float64(-68.94243257995237)]",2025-12-20 14:22:10,948.451775170079,2,5.382646537200879,343.98821949421676,26.36578698563281,59.658335116800565,24.311640351261754,4,4,3,1292,12,0.5878472222222222,27.838723684595088
266,0023,0,0,"[-30.952730261772793, -70.70195870276746]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2025-12-20 14:22:20,383.58526495773083,1,4.448552817828192,249.6564111859687,19.78545731900904,57.4660424687124,23.315319400482853,1,1,1,1278,7,0.5881944444444445,17.433374956038406
267,0039,0,0,"[-30.952730261772793, -70.70195870276746]","[np.float64(-33.13217557972659), np.float64(-68.94243257995237)]",2025-12-20 14:22:20,948.451775170079,2,5.382646537200879,293.64422549913377,22.934119983004543,59.69266364756905,21.311640351261754,4,4,3,1292,12,0.5881944444444445,18.370668129039533
268,0023,0,0,"[-31.55095238022836, -70.8614777708331]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2025-12-20 14:22:30,383.58526495773083,1,4.448552817828192,182.32601763500813,14.719967375591954,57.500610056101834,24.315319400482853,1,1,1,1278,7,0.5885416666666666,24.90386106714952
269,0039,0,0,"[-31.55095238022836, -70.8614777708331]","[np.float64(-33.13217557972659), np.float64(-68.94243257995237)]",2025-12-20 14:22:30,948.451775170079,2,5.382646537200879,251.81719696506485,19.9432518041282,59.72699217833753,20.311640351261754,4,4,3,1292,12,0.5885416666666666,23.254348684595087
270,0023,0,0,"[-32.149048140184284, -71.0225131408945]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2025-12-20 14:22:40,383.58526495773083,1,4.448552817828192,116.06454355697903,9.494279666589174,57.5351708133021,20.315319400482853,1,1,1,1278,7,0.5888888888888889,20.315319400482853
271,0039,0,0,"[-32.149048140184284, -71.0225131408945]","[np.float64(-33.13217557972659), np.float64(-68.94243257995237)]",2025-12-20 14:22:40,948.451775170079,2,5.382646537200879,223.341222504564,17.839074720540967,59.761313878916845,20.311640351261754,4,4,3,1292,12,0.5888888888888889,16.18941812903953
272,0023,0,0,"[-32.74701754164056, -71.18512628465416]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2025-12-20 14:22:50,383.58526495773083,1,4.448552817828192,54.87747307403235,4.521208505901339,57.569738400691534,17.315319400482853,1,1,1,1278,7,0.5892361111111111,22.02920828937174
273,0039,0,0,"[-32.74701754164056, -71.18512628465416]","[np.float64(-33.13217557972659), np.float64(-68.94243257995237)]",2025-12-20 14:22:50,948.451775170079,2,5.382646537200879,213.62015996413706,17.108890341385024,59.79562874930699,19.311640351261754,4,4,3,1292,12,0.5892361111111111,23.436293129039534
274,0023,0,0,"[-33.34485375440802, -71.34936501343628]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2025-12-20 14:23:00,383.58526495773083,1,4.448552817828192,43.16697162395767,3.559226318548854,57.6042991578918,23.315319400482853,1,1,1,1278,7,0.5895833333333333,26.852819400482854
275,0039,0,0,"[-33.34485375440802, -71.34936501343628]","[np.float64(-33.13217557972659), np.float64(-68.94243257995237)]",2025-12-20 14:23:00,948.451775170079,2,5.382646537200879,225.0927510945285,17.9700115000718,59.829950449886304,16.311640351261754,4,4,3,1292,12,0.5895833333333333,11.594973684595088
276,0023,0,0,"[-33.94255336339208, -71.51529762913258]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2025-12-20 14:23:10,383.58526495773083,1,4.448552817828192,100.12599418226696,8.209629774098211,57.63885308490289,21.315319400482853,1,1,1,1278,7,0.5899305555555555,21.315319400482853
277,0039,0,0,"[-33.94255336339208, -71.51529762913258]","[np.float64(-33.13217557972659), np.float64(-68.94243257995237)]",2025-12-20 14:23:10,948.451775170079,2,5.382646537200879,254.91068824705042,20.168610244558764,59.86425849008728,25.311640351261754,4,4,3,1292,12,0.5899305555555555,28.261293129039533
278,0023,0,0,"[-34.54010953840357, -71.68298560344556]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2025-12-20 14:23:20,383.58526495773083,1,4.448552817828192,165.81832330723864,13.43782221728153,57.67340701191399,22.315319400482853,1,1,1,1278,7,0.5902777777777778,19.363930511593964
279,0039,0,0,"[-34.54010953840357, -71.68298560344556]","[np.float64(-33.13217557972659), np.float64(-68.94243257995237)]",2025-12-20 14:23:20,948.451775170079,2,5.382646537200879,297.6070065792427,23.211034835246927,59.89856653028825,23.311640351261754,4,4,3,1292,12,0.5902777777777778,21.540807017928422
280,0023,0,0,"[-35.13752227944249, -71.85249723826693]","[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",2025-12-20 14:23:30,383.58526495773083,1,4.448552817828192,232.96739198591797,18.556278209222917,57.70796093892508,24.315319400482853,1,1,1,1278,7,0.590625,20.180944400482854
281,0039,0,0,"[-35.13752227944249, -71.85249723826693]","[np.float64(-33.13217557972659), np.float64(-68.94243257995237)]",2025-12-20 14:23:30,948.451775170079,2,5.382646537200879,348.47779937781274,26.66257224596911,59.932874570489226,25.311640351261754,4,4,3,1292,12,0.590625,23.539765351261753
