ID,acquired,reachable,request location,day,area,stereo,strips,duration,priority,priority mod,customer type mod,price,waiting time
0014,0,0,"[np.float64(36.06777302094315), np.float64(-95.94175108393925)]",0,94.42216678690399,0,1,3.393825308349669,3,3,3,1093,9
0015,0,0,"[np.float64(28.10243289381832), np.float64(106.664718585556)]",0,534.8454355279162,0,1,5.1804746119026515,2,2,2,720,11
0016,0,0,"[np.float64(15.39117977665373), np.float64(45.2916135229267)]",0,498.72551652795846,0,1,4.061731976762827,3,3,3,934,11
0017,0,0,"[np.float64(-7.200831996576626), np.float64(-60.44463174082212)]",0,347.8273318299527,0,1,2.6870527154735493,4,4,3,779,3
0018,0,0,"[np.float64(46.60438717065352), np.float64(23.38616091597898)]",0,169.5850539590063,1,1,2.3170302497332838,3,3,3,1122,11
0019,0,0,"[np.float64(10.86906205496359), np.float64(107.1900815224596)]",0,838.1156009445667,0,2,4.192079192865364,4,4,3,591,8
0020,0,0,"[np.float64(47.43201384411275), np.float64(16.49871748024867)]",0,876.502051637604,0,2,2.2840631872966397,1,1,1,1023,5
0021,0,0,"[np.float64(35.78334880271958), np.float64(113.0968741963182)]",0,541.0390311029585,0,1,2.625238625227108,1,1,1,638,2
0022,0,0,"[np.float64(26.87769369263977), np.float64(-105.8612376757188)]",0,244.98110826577877,0,1,2.853785472787905,4,4,3,1166,12
0023,0,0,"[np.float64(-2.394222185634411), np.float64(30.17999503944243)]",0,97.01395563298529,1,1,2.011494237073994,3,3,3,522,4
0024,0,0,"[np.float64(15.30828002369227), np.float64(44.12723827269749)]",0,868.6756233240711,0,2,2.919513295061921,2,2,2,916,6
0025,0,0,"[np.float64(14.76959823779747), np.float64(-16.1333381560169)]",0,96.95666686996475,0,1,5.463672082270247,4,4,3,1475,11
0026,0,0,"[np.float64(53.90033850330105), np.float64(23.98352188543916)]",0,14.16685771170186,0,1,6.917138732575619,3,3,3,1231,9
0027,0,0,"[np.float64(46.23470201402048), np.float64(4.87862046771545)]",0,469.9281797613001,0,1,3.160579756448419,3,3,3,847,3
0028,0,0,"[np.float64(-9.495983297619347), np.float64(-35.69704458204912)]",0,731.539750957355,0,2,2.4852356230850017,3,3,3,736,3
0029,0,0,"[np.float64(15.50102070048514), np.float64(45.41931108805838)]",0,458.0794674725636,1,1,6.377085190615233,2,2,2,1264,9
0030,0,0,"[np.float64(45.14600795418758), np.float64(-74.22434035818429)]",0,52.359196379549566,0,1,2.048976268743296,2,2,2,1433,10
0031,0,0,"[np.float64(50.1189422399863), np.float64(15.55883485367527)]",0,690.339084308401,0,1,6.4049726122182875,2,2,2,682,11
0032,0,0,"[np.float64(31.03278181291179), np.float64(104.4029732396626)]",0,642.6902879372931,0,1,2.7867034152012877,4,4,3,1007,14
0033,0,0,"[np.float64(-22.55121870780887), np.float64(-43.45574144926327)]",0,681.8482013934304,0,1,3.369710372716421,4,4,3,697,14
0034,0,0,"[np.float64(38.79362786384549), np.float64(115.961478267299)]",0,211.9912888577004,0,1,2.7204194653281775,2,2,2,1181,2
0035,0,0,"[np.float64(32.38286526110915), np.float64(114.5146323834331)]",0,795.9027107360539,0,2,3.484028942308367,4,4,3,622,3
0036,0,0,"[np.float64(38.44610500679656), np.float64(125.4308827044795)]",0,479.68904353638527,0,1,6.789055630770769,2,2,2,1424,5
0037,0,0,"[np.float64(29.7478931171751), np.float64(-80.98193319510803)]",0,536.8164577798498,0,1,2.7952646307504545,4,4,3,1045,13
0038,0,0,"[np.float64(31.20424691988397), np.float64(33.8172340915129)]",0,546.2841796445948,0,1,7.964993793761204,3,3,3,880,4
0039,0,0,"[np.float64(18.33090693730339), np.float64(73.70117286861432)]",0,287.51963063412984,1,1,3.962586656586751,2,2,2,1324,2
0040,0,0,"[np.float64(35.89748198130876), np.float64(4.560494933910888)]",0,250.88397023270525,0,1,7.531808753049973,4,4,3,1014,5
0041,0,0,"[np.float64(32.69628746891861), np.float64(119.6963530809259)]",0,5.761364351054865,0,1,3.1401984790132795,3,3,3,505,12
0042,0,0,"[np.float64(1.758943722478996), np.float64(44.74749947413336)]",0,397.21373171334494,0,1,3.1273851196664104,3,3,3,803,14
0043,0,0,"[np.float64(24.15984963480089), np.float64(47.43786063180791)]",0,485.6178809551264,0,1,5.392014098258443,4,4,3,1113,12
0044,0,0,"[np.float64(24.60431228843975), np.float64(54.75734952573463)]",0,743.0609419096434,0,2,2.3036005094280676,3,3,3,691,3
0045,0,0,"[np.float64(32.26335503153177), np.float64(-102.2535479307044)]",0,67.56033398335569,0,1,6.806017385813557,1,1,1,875,11
0046,0,0,"[np.float64(15.44551533720978), np.float64(45.29543178188873)]",0,924.0654229863127,0,2,4.637691504008323,2,2,2,1024,6
0047,0,0,"[np.float64(13.66832618040448), np.float64(-6.126414619072909)]",0,264.69450977879444,0,1,6.195178840117127,2,2,2,535,2
0048,0,0,"[np.float64(35.08020700577351), np.float64(108.0991195646698)]",0,367.3539694381196,0,1,3.047793220976116,3,3,3,1474,9
0049,0,0,"[np.float64(15.33268459438334), np.float64(45.40338037821193)]",0,49.31410312966654,0,1,5.854144104717142,4,4,3,569,11
0050,0,0,"[np.float64(15.4110937526177), np.float64(44.24364969064708)]",0,653.4832744073052,2,1,5.564423926110162,1,1,1,788,3
0051,0,0,"[np.float64(23.33588925796901), np.float64(113.9363072185249)]",0,709.2138745924769,0,1,6.5339675115076625,4,4,3,604,12
0052,0,0,"[np.float64(-21.4902902963777), np.float64(-64.83707616408573)]",0,928.8624260724757,0,2,3.7844077559058236,2,2,2,1215,4
0053,0,0,"[np.float64(-33.0491248747741), np.float64(-71.6499149451426)]",0,337.4921743119136,0,1,7.598993449829055,3,3,3,812,4
0054,0,0,"[np.float64(15.40213287302873), np.float64(45.36219283882739)]",0,258.11136114835523,0,1,7.767806416374391,1,1,1,554,5
0055,0,0,"[np.float64(41.91969639369898), np.float64(120.8825147099991)]",0,726.3604170672999,0,2,7.208741667328129,3,3,3,606,8
0056,0,0,"[np.float64(35.27406137128568), np.float64(126.6168339676702)]",0,707.094087554485,0,1,5.432202596963251,1,1,1,1152,14
0057,0,0,"[np.float64(23.90026569267277), np.float64(113.3390769456514)]",0,937.1869337955335,0,2,4.5217296239681035,3,3,3,1236,10
0058,0,0,"[np.float64(54.82297473956941), np.float64(55.77283698318541)]",0,206.11330560905066,0,1,2.3479545114197293,4,4,3,806,4
0059,0,0,"[np.float64(55.02482225295105), np.float64(25.63956112566773)]",0,705.5873300718406,0,1,7.683366808765937,2,2,2,1359,2
0060,0,0,"[np.float64(15.34798205713934), np.float64(44.26709886600003)]",0,67.80170861216489,0,1,7.710688062190201,3,3,3,1320,12
0061,0,0,"[np.float64(15.37334136395665), np.float64(45.41621112146088)]",0,480.8877386504614,0,1,2.1121307298781034,3,3,3,535,11
0062,0,0,"[np.float64(15.45058864625564), np.float64(45.41256118734638)]",0,120.27138648844264,0,1,4.14132527984432,1,1,1,632,2
0063,0,0,"[np.float64(34.55784217130976), np.float64(108.4980001147001)]",0,653.4928421063775,0,1,7.280218209549571,4,4,3,1386,13
0064,0,0,"[np.float64(44.92658566264259), np.float64(-123.0066149884628)]",0,601.8652949299941,0,1,2.48511219823771,4,4,3,524,12
0065,0,0,"[np.float64(52.28969137768817), np.float64(26.09225234242703)]",0,49.784100696098896,0,1,3.1793982602612445,1,1,1,1348,7
0066,0,0,"[np.float64(-41.26103039007214), np.float64(174.6567039077751)]",0,320.2982047621714,0,1,7.872063900917545,4,4,3,536,6
0067,0,0,"[np.float64(15.27195092001394), np.float64(44.26818963219309)]",0,395.63859864447596,0,1,7.083732872722091,2,2,2,518,11
0068,0,0,"[np.float64(40.16710283184663), np.float64(117.3064200020068)]",0,248.8122092434515,0,1,7.472380964502582,3,3,3,534,8
0069,0,0,"[np.float64(30.6291229233971), np.float64(-97.41965608906601)]",0,39.63137397479132,0,1,2.852926511931903,1,1,1,862,8
0070,0,0,"[np.float64(32.3724013309903), np.float64(34.84851466648656)]",0,319.5030742099528,0,1,3.26789575380107,4,4,3,917,4
0071,0,0,"[np.float64(1.512076687874904), np.float64(-75.65391733294877)]",0,792.8322765493778,0,2,5.632499506110494,2,2,2,1321,8
0072,0,0,"[np.float64(42.38827091628898), np.float64(-8.49349688780998)]",0,360.748979503051,0,1,5.010429326016195,2,2,2,929,10
0073,0,0,"[np.float64(40.41672616723248), np.float64(17.08258724973445)]",0,324.04638547911895,0,1,3.7910203432822933,4,4,3,1017,9
0074,0,0,"[np.float64(27.01997852084376), np.float64(79.18184992959758)]",0,941.811384773673,0,2,7.3030777984234785,4,4,3,966,4
0075,0,0,"[np.float64(10.22974759910089), np.float64(106.2799577317402)]",0,42.5890879957868,0,1,7.408331693213438,1,1,1,1396,11
0076,0,0,"[np.float64(45.55946504710128), np.float64(27.22398804412659)]",0,767.5209074463411,0,2,3.750104060879667,4,4,3,698,6
0077,0,0,"[np.float64(15.40097554812284), np.float64(44.20927759626986)]",0,483.6105047160356,0,1,2.934518843551639,1,1,1,1045,14
0078,0,0,"[np.float64(45.50549700332417), np.float64(26.95675704549197)]",0,944.5180450030302,1,1,2.894554524621881,3,3,3,1067,14
0079,0,0,"[np.float64(-5.99238331348251), np.float64(29.36275774448988)]",0,394.0772734192284,0,1,4.906551172351635,2,2,2,1267,9
0080,0,0,"[np.float64(34.73662381879044), np.float64(128.8013889108951)]",0,708.3342946685162,0,1,2.7975109724081175,1,1,1,710,3
0081,0,0,"[np.float64(47.72787662898534), np.float64(67.74428874484721)]",0,70.86542902612433,0,1,4.840041332571352,2,2,2,1108,8
0082,0,0,"[np.float64(15.41158803410696), np.float64(45.24775055026569)]",0,928.8436531582972,0,2,4.771604437159144,3,3,3,1293,12
0083,0,0,"[np.float64(32.03152290944963), np.float64(117.6013326805834)]",0,345.198124131794,0,1,7.304661279233942,4,4,3,1000,11
0084,0,0,"[np.float64(34.76221704961231), np.float64(52.29005615423787)]",0,524.4805712085022,0,1,3.777262638800222,1,1,1,740,11
0085,0,0,"[np.float64(15.39926209997388), np.float64(45.37329599933501)]",0,139.34312715420415,0,1,5.363914751845865,4,4,3,669,8
0086,0,0,"[np.float64(49.11673616384866), np.float64(28.52971161095022)]",0,945.6123133490206,0,2,6.460999185704578,2,2,2,1358,12
0087,0,0,"[np.float64(24.95132726412128), np.float64(121.5155137560773)]",0,673.2974335259636,0,1,5.5754887702994385,1,1,1,793,13
0088,0,0,"[np.float64(9.327999614295983), np.float64(-79.79432138199263)]",0,54.893529359276116,1,1,7.724407069880822,3,3,3,1421,14
0089,0,0,"[np.float64(2.244931100036841), np.float64(22.27361903955985)]",0,156.0515724001041,0,1,5.61366488299862,3,3,3,1238,9
0090,0,0,"[np.float64(15.34038522057796), np.float64(44.14917350214408)]",0,400.43416364500706,0,1,7.411173070820671,4,4,3,814,2
0091,0,0,"[np.float64(27.23273465917707), np.float64(84.8995652894349)]",0,217.55424137188749,0,1,3.4703383355224577,3,3,3,626,9
0092,0,0,"[np.float64(26.38810088974979), np.float64(32.06764196557161)]",0,305.3209439468142,0,1,5.364516636676618,3,3,3,967,2
0093,0,0,"[np.float64(-26.0076833401347), np.float64(32.96959499334744)]",0,997.4936697153004,0,2,5.259835559399926,4,4,3,1291,4
0094,0,0,"[np.float64(15.39087795295792), np.float64(44.18702255028052)]",0,658.9900484526528,0,1,7.9367126608405005,4,4,3,866,10
0095,0,0,"[np.float64(6.793233517974094), np.float64(5.845103826830999)]",0,922.2953847121374,0,2,3.2270378803947413,1,1,1,520,5
0096,0,0,"[np.float64(36.78983297350138), np.float64(-4.481296075919123)]",0,436.3625764794747,1,1,2.8459603901958648,1,1,1,815,11
0097,0,0,"[np.float64(15.3427596288542), np.float64(44.2346711001931)]",0,710.5720022060773,0,1,5.670032465782523,4,4,3,1257,14
0098,0,0,"[np.float64(40.80923050790108), np.float64(126.4438689717955)]",0,460.2306018691274,0,1,3.34215285999238,2,2,2,589,10
0099,0,0,"[np.float64(25.24491213164131), np.float64(82.96245616846963)]",0,328.8963183121691,0,1,5.834932073901739,2,2,2,903,2
0100,0,0,"[np.float64(15.51160321751433), np.float64(45.24017741284241)]",0,519.6539733545552,0,1,7.834934531117305,1,1,1,1017,9
